game_id,platform
49963,PlayStation 4
49963,PC
640196,PC
692672,PC
692672,Linux
692672,Xbox 360
102,Android
102,iOS
10290,macOS
10290,PC
10290,Linux
22143,PC
3352,PlayStation 4
3352,PC
18017,PC
304239,PC
202,Xbox One
202,Xbox 360
202,PS Vita
202,PlayStation 3
202,PC
202,Android
202,iOS
5714,Xbox One
5714,PC
5714,iOS
19811,PC
63536,PC
617,PC
617,PlayStation 4
10013,Nintendo Switch
10013,PlayStation 4
10013,Xbox One
10013,PC
353490,PC
51330,Nintendo Switch
51330,Xbox One
51330,PC
51330,PlayStation 4
15618,PC
16774,PC
29886,Atari ST
29886,SNES
29886,Commodore / Amiga
29886,macOS
29886,Linux
29886,PC
4583,PlayStation 2
20733,macOS
20733,PC
20733,Linux
19773,PC
19533,PC
18082,PC
18082,Android
18082,macOS
383610,PC
383610,macOS
3670,PS Vita
28778,Xbox 360
28778,PlayStation 3
375285,PC
31207,PC
3615,PlayStation 3
19984,macOS
19984,PC
19984,Linux
11680,PC
45070,Linux
45070,macOS
45070,PC
12064,iOS
12064,PC
12064,Android
20462,PC
983211,PC
983211,PlayStation 5
983211,Xbox Series S/X
983211,Nintendo Switch
23721,PC
18836,PC
18836,Nintendo 3DS
18100,Web
18100,PC
18100,Linux
18100,macOS
18100,Xbox One
65329,PC
65329,iOS
955,Xbox One
955,PlayStation 4
955,PC
17726,Android
17726,PC
17726,Linux
17726,macOS
17726,iOS
11618,PC
368149,Nintendo Switch
368149,PC
368149,macOS
12310,PC
16134,macOS
16134,PC
12841,PC
385444,PC
385444,Nintendo Switch
13321,macOS
13321,PC
302373,Xbox One
302373,PlayStation 4
17155,PC
11040,PC
13966,PC
471021,PlayStation 5
471021,Xbox Series S/X
471021,PlayStation 4
471021,PC
471021,Xbox One
471021,Nintendo Switch
349473,macOS
349473,PC
349473,Linux
14196,PC
15495,PC
15495,Linux
269448,PC
12110,PC
16135,PC
12242,PC
12242,Linux
12242,macOS
12242,iOS
13180,PC
14561,PC
14561,macOS
14561,Linux
21761,PC
12465,PlayStation 4
12465,PC
5993,Nintendo Switch
5993,Linux
5993,PC
5993,Android
5993,macOS
5993,iOS
51107,PC
43889,PC
43889,Linux
58118,PC
58118,macOS
58118,Xbox 360
58118,PlayStation 3
29849,PC
18606,PC
18538,Android
18538,PC
18538,Linux
18538,macOS
962986,PC
962986,Xbox Series S/X
275708,PC
28959,Xbox 360
57196,Nintendo Switch
57196,PlayStation 4
57196,Genesis
57196,SNES
11656,PC
460925,PC
13836,Linux
13836,macOS
13836,PC
49244,macOS
49244,Linux
49244,PC
847,PlayStation 4
847,PC
847,macOS
847,Linux
847,Xbox One
17663,PC
349700,iOS
349700,macOS
349700,PC
295068,macOS
295068,PC
295068,PlayStation 5
295068,Xbox One
295068,PlayStation 4
295068,Xbox Series S/X
295068,Nintendo Switch
14227,PC
25046,Xbox
25046,PlayStation 2
25046,PC
25046,PSP
25046,Xbox 360
19398,Nintendo Switch
19398,PC
19398,iOS
11327,PlayStation 4
11327,PC
28296,Xbox 360
46952,PC
278011,PC
28760,PlayStation 3
28760,PSP
28760,PC
28760,Xbox 360
46094,Xbox 360
46094,PlayStation 3
46094,PlayStation 4
46094,Xbox One
46094,PC
45660,PC
14653,PC
871245,Linux
871245,macOS
871245,PC
5708,PC
5708,Wii
5708,Xbox 360
5708,PlayStation 3
44375,Android
44375,PC
490428,Xbox One
490428,Nintendo Switch
490428,PC
490428,PlayStation 4
10975,PC
7502,PC
7502,Linux
7502,macOS
7502,iOS
7502,Android
16438,PC
41661,PC
14624,PC
14624,macOS
14624,Linux
17103,PC
16547,PC
16261,PC
10000,PC
554786,PC
392113,PlayStation 4
392113,Xbox One
392113,Nintendo Switch
392113,PC
4852,PlayStation 3
4852,PS Vita
966237,PC
428799,PlayStation 4
428799,PC
428799,Xbox One
428799,Nintendo Switch
362903,macOS
362903,PC
28476,Xbox 360
28476,Wii
28476,PlayStation 3
28476,Nintendo DS
28476,PC
28476,macOS
28476,iOS
28476,Android
43844,PC
20261,PC
19566,PC
47343,PC
64774,PC
16241,PC
258401,PC
15122,PC
61157,PlayStation 4
61157,Xbox One
61157,PC
51101,PC
15177,PC
492175,PC
19018,macOS
19018,PC
19018,Linux
13338,PC
5431,PlayStation 3
14771,PC
14771,iOS
44745,Linux
44745,macOS
44745,PC
326271,Xbox Series S/X
326271,Xbox One
326271,PlayStation 4
326271,PC
326271,PlayStation 5
13603,PC
20244,macOS
20244,PC
20244,Linux
13850,PC
12396,PC
244732,Xbox
244732,PSP
244732,PlayStation 3
244732,Xbox 360
244732,PlayStation 2
22626,PC
18085,macOS
18085,PC
18085,iOS
11897,PC
3502,Xbox One
3502,PlayStation 4
736198,PC
9972,Linux
9972,PC
9972,Xbox Series S/X
9972,Nintendo Switch
9972,PlayStation 5
22134,PC
743677,PC
892901,PC
892901,Xbox Series S/X
892901,PlayStation 5
25161,Xbox 360
25161,Atari 8-bit
25161,Android
25161,Wii
25161,Wii U
25161,NES
25161,Apple II
25161,Atari ST
25161,iOS
25161,Classic Macintosh
25161,Commodore / Amiga
39108,PlayStation 3
39108,PC
39108,Xbox 360
39109,PC
39109,PlayStation 3
39109,Xbox 360
62118,PC
17702,PC
49680,PC
49680,macOS
622494,Nintendo Switch
51615,PC
551148,macOS
551148,PC
19441,PC
53742,Nintendo 3DS
53742,Wii U
53742,Wii
53742,NES
966344,PC
20622,PC
3337,Xbox One
3337,PlayStation 4
3337,macOS
3337,Linux
3337,PC
42019,iOS
42019,PC
42019,macOS
296117,PC
7295,PC
7295,iOS
47596,PC
558979,Xbox Series S/X
558979,Android
558979,PC
558979,PlayStation 4
558979,iOS
558979,Nintendo Switch
18355,PC
23221,PC
23221,Linux
23221,macOS
510215,iOS
510215,PC
444382,PC
444382,PlayStation 4
444382,Xbox One
444382,Nintendo Switch
9536,PC
43389,PC
516113,Xbox Series S/X
516113,PlayStation 5
825360,macOS
825360,PC
403032,Nintendo Switch
44124,PC
20786,PC
12758,Android
12758,macOS
12758,PC
12758,Linux
12758,iOS
17348,PC
17348,Xbox One
17529,PC
17529,macOS
17529,Linux
14704,PlayStation 4
14704,Xbox One
14704,Nintendo Switch
14704,macOS
14704,PC
14704,Linux
10822,PC
10822,macOS
13246,PlayStation 4
13246,Xbox One
13246,Nintendo Switch
13246,Linux
13246,macOS
13246,PC
262414,PC
262414,iOS
262414,Xbox One
5144,Nintendo 64
5144,PC
5144,PlayStation
14186,PC
14186,Linux
4672,PlayStation 3
4672,PC
12568,PC
304222,PC
304222,macOS
304222,Linux
17616,PC
17616,Linux
11539,PC
19956,PC
21593,PC
21593,Linux
21593,macOS
14586,PC
15792,PC
15792,macOS
306154,Xbox One
306154,PC
306154,macOS
306154,Linux
306154,PlayStation 4
51812,PC
64683,PC
53941,NES
53941,PlayStation
53941,Android
53941,Nintendo 3DS
53941,iOS
967340,PC
373600,PC
61805,PC
52177,PC
52177,iOS
52177,Android
64544,PC
4077,Xbox 360
4077,PlayStation 3
544059,PC
638790,PC
20694,PC
608692,macOS
608692,PC
20453,macOS
20453,PC
20453,Linux
22107,PC
22107,macOS
22107,Linux
43811,Xbox One
43811,PC
59777,Linux
59777,macOS
59777,PC
59777,iOS
50260,Nintendo Switch
50260,Nintendo 3DS
50260,PC
14294,macOS
14294,PC
17817,Nintendo Switch
17817,macOS
17817,PC
46512,PC
46512,Linux
11880,macOS
11880,PC
11880,Linux
12889,PC
9926,PC
17899,macOS
17899,PC
17873,PC
19779,macOS
19779,PC
19226,PC
12089,PC
12089,Linux
12953,Android
12953,iOS
12953,PC
12953,macOS
12953,Linux
58823,Nintendo Switch
783,Nintendo Switch
783,PlayStation 4
783,Xbox One
65376,PC
1506,Xbox One
1506,Xbox 360
1506,PC
15410,Android
15410,iOS
15410,Linux
15410,macOS
15410,PC
16673,PC
10036,PC
17233,macOS
17233,PC
17233,Linux
481924,PlayStation 4
481924,PC
481924,Xbox One
481924,Nintendo Switch
51586,PC
48983,PC
18297,PC
17476,PC
13028,PC
13028,macOS
13028,Linux
14183,Xbox One
14183,iOS
14183,PC
14183,macOS
14183,Nintendo Switch
39516,PC
30945,PC
63900,PC
17641,PC
43411,PC
43411,PS Vita
18890,PC
18835,PC
479697,macOS
479697,PC
479697,Xbox One
479697,PlayStation 4
479697,Nintendo Switch
14329,macOS
14329,PC
14329,Linux
19112,PC
19112,Linux
484967,PlayStation 5
484967,PC
484967,Xbox One
484967,Xbox Series S/X
484967,PlayStation 4
166209,Web
881223,PC
14711,PC
14711,macOS
14711,iOS
9491,PC
831876,PC
21129,PC
19725,Nintendo Switch
19725,iOS
19725,Android
19725,PC
19725,macOS
19725,Linux
19725,PlayStation 4
19725,Xbox One
44572,PC
1742,Xbox One
1742,PlayStation 4
1742,PC
4532,PlayStation 4
4532,PlayStation 5
4532,PlayStation 2
4532,PlayStation 3
4532,PS Vita
865059,PC
1588,macOS
1588,PC
1588,Linux
1588,Android
1588,iOS
972077,PC
962381,Xbox Series S/X
962381,PC
962381,Xbox One
962381,Nintendo Switch
20092,PC
20527,PC
50659,PC
275715,PlayStation 4
275715,PC
1739,Xbox One
1739,PlayStation 4
1739,Nintendo Switch
1739,macOS
1739,PC
1739,Linux
354716,PC
354716,macOS
354716,Android
354716,iOS
13567,PC
13995,PC
2203,PlayStation 4
2203,PC
16661,PC
3585,Xbox 360
3585,PlayStation 2
3585,Wii
3585,PC
3585,Nintendo DS
3585,PlayStation 3
3585,PSP
831853,PC
9487,Nintendo Switch
9487,PlayStation 4
9487,Linux
9487,macOS
9487,PC
901,PlayStation 4
901,PC
901,Xbox One
20369,PC
45883,macOS
45883,Linux
45883,PC
99004,Nintendo Switch
99004,Linux
99004,iOS
99004,macOS
99004,PC
15403,PC
22847,PC
520,PlayStation 4
520,Xbox One
520,Android
520,iOS
751914,PC
751914,PlayStation 5
751914,PlayStation 4
751914,Nintendo Switch
579517,Linux
579517,macOS
579517,PC
266219,Linux
266219,PC
266219,macOS
29021,Xbox 360
29021,PlayStation 3
22657,PC
56389,Commodore / Amiga
56389,Wii U
56389,NES
49600,PC
49600,macOS
49600,Linux
52049,PlayStation 4
52049,Xbox One
52049,macOS
52049,Nintendo Switch
52049,PC
52049,Linux
622652,Xbox One
622652,Xbox Series S/X
622652,Nintendo Switch
622652,PlayStation 4
622652,PC
622652,PlayStation 5
27947,Nintendo Switch
27947,PlayStation 4
27947,Xbox One
27947,PC
292958,PC
13493,PC
49622,PC
52374,GameCube
28529,Xbox 360
18057,macOS
18057,iOS
18057,PC
18057,Linux
568863,Xbox One
568863,PC
568863,PlayStation 4
20976,PC
244802,Xbox One
244802,PlayStation 4
244802,PC
19302,macOS
19302,PC
19302,Linux
17075,PC
17075,Linux
44345,iOS
44345,PC
44345,Linux
44345,macOS
47225,PlayStation 4
47225,Xbox One
47225,macOS
47225,PC
47225,iOS
17819,PC
17819,macOS
14943,PC
52594,SNES
264859,PC
427878,Nintendo Switch
427878,PlayStation 4
427878,Xbox One
427878,PC
18517,PC
19276,PC
36381,Xbox
36381,PC
36381,PlayStation 2
21689,PC
21689,macOS
15678,PC
20340,PC
20340,Linux
785,PlayStation 4
785,PC
736256,PC
736256,Nintendo Switch
736256,Xbox One
736256,PlayStation 4
18214,PC
21115,macOS
21115,PC
21115,Linux
58181,Android
58181,Xbox One
58181,iOS
58181,PlayStation 4
46855,PlayStation 4
46855,PS Vita
46855,PC
19021,iOS
19021,macOS
19021,PC
19021,Linux
19021,Android
11515,PC
10527,Xbox One
10527,PC
58327,Xbox One
58327,PlayStation 4
58327,PC
485226,PC
485226,Xbox One
485226,Nintendo Switch
485226,PlayStation 4
19573,PC
505816,PC
26968,PlayStation 3
26968,PlayStation 4
26968,Xbox One
26968,Nintendo 3DS
26968,Wii U
26968,Wii
26968,Xbox 360
22467,PC
15747,PC
16436,PC
10183,PlayStation 4
10183,Xbox One
10183,PC
678533,PC
894567,PC
1369,Xbox One
1369,PC
1369,Linux
1369,macOS
15296,macOS
15296,PC
15296,Linux
26410,Xbox 360
26410,Wii
26410,PlayStation 3
56041,GameCube
22222,PlayStation 4
22222,Xbox One
22222,Nintendo Switch
22222,iOS
22222,PC
22222,Linux
22222,macOS
22222,Android
47510,Linux
47510,PC
47510,macOS
782296,macOS
782296,PC
934637,PC
220156,PC
220156,Android
220156,iOS
6679,Xbox One
6679,PC
6679,macOS
44220,PC
12285,PC
11905,PC
964421,macOS
964421,PC
964421,Nintendo Switch
46229,PC
487913,Nintendo Switch
400295,Xbox
400295,GameCube
400295,PlayStation 2
28790,Xbox 360
53709,Genesis
53709,Game Boy
53709,NES
41324,PC
41324,macOS
16670,PC
844359,PC
844359,Xbox One
844359,PlayStation 5
844359,Xbox Series S/X
844359,PlayStation 4
21132,PC
21132,macOS
21132,iOS
28504,Xbox 360
367052,PC
13556,PC
12859,PC
22488,PC
22897,PC
3762,PlayStation 3
3762,Xbox 360
3762,PC
18592,PC
22573,macOS
22573,PC
22573,Linux
962211,iOS
962211,PC
41646,PC
41646,PlayStation 3
41646,Xbox 360
600906,PlayStation 4
600906,PlayStation 5
600906,Xbox One
600906,Nintendo Switch
600906,Xbox Series S/X
600906,PC
60074,Xbox One
60074,Nintendo Switch
60074,PC
60074,PlayStation 4
15936,PC
15936,Nintendo Switch
15936,macOS
14958,macOS
14958,PC
14958,Linux
19012,macOS
19012,PC
19012,Linux
13402,PS Vita
13402,PSP
13402,PlayStation 3
13402,Xbox 360
13402,Wii
13402,Nintendo DS
13402,Nintendo 3DS
13402,macOS
13402,PC
861281,PC
861281,PlayStation 5
61011,PC
54484,Nintendo 64
1610,macOS
1610,PC
1610,Android
1610,iOS
5539,PSP
63278,PC
4230,PS Vita
17974,macOS
17974,PC
17974,Linux
649076,Android
649076,PlayStation
649076,SEGA Saturn
649076,PC
60524,PC
428137,PC
18766,PC
54379,Nintendo 64
14789,Wii U
14789,PC
16360,PlayStation 4
16360,Xbox One
16360,PC
16360,Linux
16360,Android
16360,iOS
16360,macOS
20191,macOS
20191,PC
20191,Linux
308057,PC
14603,macOS
14603,PC
14603,Linux
31894,PC
31894,Xbox
31894,PlayStation 2
45052,PC
45052,Linux
45052,macOS
20998,Linux
20998,macOS
20998,PC
638799,PC
638799,Nintendo Switch
638799,PlayStation 5
638799,PlayStation 4
638799,Xbox Series S/X
638799,Xbox One
45056,PC
635221,PC
40323,PC
40323,Nintendo Switch
40323,PlayStation 3
40323,Xbox 360
833571,PC
833571,Nintendo Switch
833571,Xbox Series S/X
833571,Xbox One
28022,Nintendo Switch
3429,PlayStation 4
3429,Nintendo Switch
3429,PC
19795,Nintendo 3DS
19795,PC
19795,Nintendo Switch
19795,PS Vita
500632,PC
29081,GameCube
29081,Xbox
29081,Game Boy Advance
29081,PlayStation 2
29081,PSP
29081,PC
29081,Xbox 360
17239,Xbox One
17239,PC
50441,macOS
50441,PC
850682,Nintendo Switch
55029,iOS
55029,Atari ST
55029,SEGA Master System
55029,PC
55029,Android
55029,Wii
55029,Xbox 360
55029,Commodore / Amiga
55029,PlayStation 3
55029,Genesis
40395,PC
427870,Linux
427870,macOS
427870,PC
14884,Nintendo Switch
14884,PC
2485,PlayStation 4
2485,Xbox One
2485,Nintendo Switch
2485,PlayStation 2
2485,Dreamcast
2485,Classic Macintosh
2485,Neo Geo
2485,PC
2485,macOS
2485,Linux
780324,PC
780324,Web
62591,PC
28715,PlayStation 2
28715,PlayStation 3
28715,PC
28715,Xbox 360
58574,Nintendo Switch
16445,PC
58445,PC
58445,macOS
58445,Linux
12589,PC
3481,PlayStation 3
51607,Nintendo Switch
53394,Game Boy Advance
53394,Nintendo 64
19295,macOS
19295,PC
22721,PC
12968,PC
52423,Wii
52423,Atari 2600
52423,Atari 8-bit
52423,Game Boy
52423,Atari 5200
52423,Apple II
52423,NES
52423,Commodore / Amiga
13781,PC
1492,PC
1492,iOS
1492,PlayStation 4
1492,Android
1492,Xbox One
13817,Android
13817,PC
1840,PC
1840,iOS
3365,PlayStation 4
3365,PC
3365,Xbox One
3365,PlayStation 3
17415,macOS
17415,PC
10374,macOS
10374,PC
2033,PC
2033,iOS
19117,Commodore / Amiga
19117,Classic Macintosh
19117,PC
19117,macOS
19117,Linux
16535,PC
16899,macOS
16899,PC
16899,Linux
14597,PC
11735,PC
11735,macOS
5987,PC
5987,Android
5987,iOS
18717,macOS
18717,PC
692538,PC
692538,PlayStation 5
692538,PlayStation 4
674318,PC
481901,Linux
481901,macOS
481901,PC
481901,Xbox One
481901,PlayStation 4
481901,Nintendo Switch
409784,PC
409784,macOS
409784,Linux
545036,PC
351751,PC
51800,PC
30426,PC
14210,PC
3693,PlayStation 3
3693,Xbox 360
987,PlayStation 4
987,PC
987,macOS
20954,Wii U
20954,macOS
20954,PC
428941,Xbox One
428941,PlayStation 4
428941,PC
22639,PC
25087,Wii
46663,Android
46663,PC
46663,iOS
46663,macOS
19805,PC
15099,PC
13131,macOS
13131,PC
13131,Linux
13964,PC
961624,PC
1289,PlayStation 3
1289,macOS
1289,Linux
1289,Android
1289,iOS
1289,PC
1289,PlayStation 4
1289,PS Vita
1289,Web
15759,PC
17201,PC
61323,PC
325055,PC
50753,Xbox One
50753,PlayStation 4
50753,Nintendo Switch
50753,macOS
50753,Linux
50753,PC
47248,macOS
47248,Linux
47248,PC
47248,iOS
47248,Android
1345,Xbox One
1345,PC
1345,macOS
12509,PC
20628,macOS
20628,PC
63700,PC
491367,PC
58791,Xbox One
58791,PlayStation 4
58791,PC
349598,macOS
349598,PC
349598,Linux
484907,PC
39931,PSP
39931,PlayStation 3
13547,PC
13547,macOS
13547,Linux
28351,Xbox 360
427614,PC
278016,PC
349905,PC
18365,PC
18365,macOS
18365,Android
18365,iOS
20076,PC
281342,iOS
21555,PC
46187,PC
702368,PC
19763,macOS
19763,PC
19763,Linux
38543,PC
442841,Xbox One
442841,Nintendo Switch
442841,PlayStation 4
442841,Xbox Series S/X
442841,PlayStation 5
442841,PC
40795,Xbox 360
40795,PC
40795,PlayStation 3
21370,PC
21370,iOS
46750,Nintendo Switch
46750,PlayStation 4
46750,Xbox One
46750,PC
40724,Xbox 360
40724,PlayStation 3
40724,PC
20147,macOS
20147,PC
20147,Linux
248486,PC
248486,macOS
299566,PC
347823,PlayStation
61203,PlayStation 4
61203,Nintendo Switch
61203,PC
856206,PC
14660,PC
14752,macOS
14752,PC
14752,Linux
19971,PC
19971,Linux
19971,Android
19971,macOS
19971,iOS
20751,macOS
20751,PC
27284,Nintendo 3DS
310852,PC
17920,macOS
17920,PC
17920,Linux
19069,macOS
19069,PC
19069,Linux
22860,PC
554699,Xbox Series S/X
554699,macOS
554699,PC
325101,PC
325101,Xbox One
325101,PlayStation 4
18400,PC
46389,PC
816325,PC
816325,Xbox One
816325,PlayStation 4
53392,Game Boy Advance
21757,PC
17246,Web
17246,macOS
17246,PC
45905,PC
45905,Android
493459,PC
327245,PC
484529,PC
6254,iOS
6254,PC
40254,PlayStation 3
40254,Nintendo DS
40254,Wii
40254,Xbox 360
40254,PC
10802,PC
233968,PC
21744,PC
846358,PC
9012,PC
9012,iOS
64062,PC
19973,PC
19973,Linux
19973,Android
19973,macOS
44579,PC
21467,PC
17649,Xbox One
17649,PlayStation 4
17649,Nintendo Switch
17649,Android
17649,PC
4383,PlayStation 3
374542,Linux
374542,macOS
374542,PC
374542,iOS
374542,Nintendo Switch
374542,PlayStation 4
374542,Xbox One
61105,Nintendo Switch
61105,PlayStation 4
61105,PC
21412,PC
18198,PC
18198,macOS
20146,PC
20146,Android
20146,macOS
17351,Xbox One
17351,PlayStation 4
17351,Nintendo Switch
17351,PC
12529,PC
11122,PC
20534,macOS
20534,PC
20534,Linux
16887,PC
16427,PC
11833,Xbox One
11833,PlayStation 4
11833,macOS
11833,PC
11833,Linux
850769,PC
241043,PlayStation 2
241043,Xbox
973509,PC
28396,Xbox 360
30463,PC
11753,PC
14951,iOS
14951,Wii
14951,PC
308130,PC
10024,macOS
10024,Nintendo 3DS
10024,Nintendo Switch
10024,PC
16561,PC
16420,PC
16420,macOS
29035,PC
29035,Xbox 360
29035,SEGA Saturn
29035,Xbox One
21838,macOS
21838,Android
21838,PC
21838,iOS
23823,Nintendo 64
23823,Wii U
23823,Wii
5384,PlayStation 3
23629,PlayStation 4
23629,Linux
23629,macOS
23629,Xbox One
23629,PC
367145,PC
32601,PC
32601,PlayStation
32601,SEGA Saturn
28284,Xbox 360
11221,PC
15606,PC
11478,PC
560814,PlayStation 4
560814,PC
560814,Xbox One
560814,Nintendo Switch
25163,Wii
25163,PC
25163,PSP
25163,Xbox
25163,PlayStation 2
24883,Xbox 360
24883,Wii
24883,PlayStation 2
24883,Nintendo DS
24883,PC
49451,macOS
49451,Linux
49451,PC
23867,Wii
12949,PC
960605,PC
29054,iOS
29054,macOS
29054,Xbox 360
29054,PC
22474,PC
22474,macOS
22474,Linux
34950,PC
15564,PC
